row_ID,sample_ID,collection_datetime_UTC,variable,value,units,censor_code
19009,966,1/11/2016 13:10,Na,0.062,mg/L,
19010,966,1/11/2016 13:10,Mg,0.005,mg/L,
19011,966,1/11/2016 13:10,K,0.005,mg/L,
19012,966,1/11/2016 13:10,Duration,6.993055556,days,
19013,966,1/11/2016 13:10,SpCond,3,us/cm,
19015,966,1/11/2016 13:10,Ca,0.058,mg/L,
19016,966,1/11/2016 13:10,BktVol,1675,mL,
18998,966,1/11/2016 13:10,PO4,0.5,ug P/L,
18999,966,1/11/2016 13:10,TSP,0.5,ug P/L,
19022,967,2/4/2016 13:15,NO3,0.005,mg N/L,
19023,967,2/4/2016 13:15,TN,0.146805717,mg N/L,
19027,967,2/4/2016 13:15,NO2,0.025,mg N/L,
19028,967,2/4/2016 13:15,NH4,0.050393522,mg N/L,
19026,967,2/4/2016 13:15,SO4,0.025,mg S/L,
19019,967,2/4/2016 13:15,Precip,1.680000054,in,
19020,967,2/4/2016 13:15,pH,4.96,standard units,
19021,967,2/4/2016 13:15,pH as H+,1.601405741,mol/L,
19029,967,2/4/2016 13:15,Na,0.065,mg/L,
19030,967,2/4/2016 13:15,Mg,0.005,mg/L,
19031,967,2/4/2016 13:15,K,0.005,mg/L,
19032,967,2/4/2016 13:15,Duration,24.00347222,days,
19033,967,2/4/2016 13:15,SpCond,4,us/cm,
19035,967,2/4/2016 13:15,Ca,0.025,mg/L,
19036,967,2/4/2016 13:15,BktVol,3050,mL,
19018,967,2/4/2016 13:15,PO4,0.5,ug P/L,
19025,967,2/4/2016 13:15,TSP,0.5,ug P/L,
19043,968,2/18/2016 13:05,TN,0.126052082,mg N/L,
19045,968,2/18/2016 13:05,NO3,0.0792,mg N/L,
19047,968,2/18/2016 13:05,NO2,0.025,mg N/L,
19048,968,2/18/2016 13:05,NH4,0.050322486,mg N/L,
19046,968,2/18/2016 13:05,SO4,0.0746,mg S/L,
19039,968,2/18/2016 13:05,Precip,1.610000052,in,
19040,968,2/18/2016 13:05,pH,4.96,standard units,
19041,968,2/18/2016 13:05,pH as H+,1.601405741,mol/L,
19049,968,2/18/2016 13:05,Na,0.217,mg/L,
19050,968,2/18/2016 13:05,BktVol,3010,mL,
19051,968,2/18/2016 13:05,Ca,0.025,mg/L,
19054,968,2/18/2016 13:05,Duration,13.99305556,days,
19055,968,2/18/2016 13:05,K,0.014,mg/L,
19056,968,2/18/2016 13:05,Mg,0.025,mg/L,
19057,968,2/18/2016 13:05,SpCond,5,us/cm,
19038,968,2/18/2016 13:05,PO4,0.5,ug P/L,
19042,968,2/18/2016 13:05,TSP,1.081715944,ug P/L,
19058,969,2/29/2016 13:00,NO3,0.0731,mg N/L,
19060,969,2/29/2016 13:00,TN,0.120559541,mg N/L,
19066,969,2/29/2016 13:00,NO2,0.025,mg N/L,
19073,969,2/29/2016 13:00,NH4,0.051347797,mg N/L,
19061,969,2/29/2016 13:00,SO4,0.0728,mg S/L,
19062,969,2/29/2016 13:00,pH as H+,1.627277831,mol/L,
19063,969,2/29/2016 13:00,pH,5.09,standard units,
19064,969,2/29/2016 13:00,Precip,1.88000006,in,
19068,969,2/29/2016 13:00,Na,0.054,mg/L,
19070,969,2/29/2016 13:00,BktVol,3300,mL,
19071,969,2/29/2016 13:00,Ca,0.025,mg/L,
19074,969,2/29/2016 13:00,Duration,10.99652778,days,
19075,969,2/29/2016 13:00,K,0.005,mg/L,
19076,969,2/29/2016 13:00,Mg,0.005,mg/L,
19077,969,2/29/2016 13:00,SpCond,4,us/cm,
19065,969,2/29/2016 13:00,PO4,0.5,ug P/L,
19067,969,2/29/2016 13:00,TSP,0.5,ug P/L,
19078,970,3/11/2016 12:30,NO3,0.298,mg N/L,
19081,970,3/11/2016 12:30,TN,0.690368008,mg N/L,
19087,970,3/11/2016 12:30,NO2,0.025,mg N/L,
19088,970,3/11/2016 12:30,NH4,0.402206489,mg N/L,
19082,970,3/11/2016 12:30,SO4,0.264,mg S/L,
19083,970,3/11/2016 12:30,pH as H+,1.558144618,mol/L,
19084,970,3/11/2016 12:30,pH,4.75,standard units,
19085,970,3/11/2016 12:30,Precip,0.720000023,in,
19089,970,3/11/2016 12:30,Na,0.221,mg/L,
19090,970,3/11/2016 12:30,BktVol,1210,mL,
19091,970,3/11/2016 12:30,Ca,0.12,mg/L,
19094,970,3/11/2016 12:30,Duration,11.02083333,days,
19095,970,3/11/2016 12:30,K,0.027,mg/L,
19096,970,3/11/2016 12:30,Mg,0.034,mg/L,
19097,970,3/11/2016 12:30,SpCond,12.9,us/cm,
19079,970,3/11/2016 12:30,TSP,2.819229104,ug P/L,
19086,970,3/11/2016 12:30,PO4,3.454915828,ug P/L,
19098,971,3/17/2016 12:30,NO3,0.113,mg N/L,
19100,971,3/17/2016 12:30,TN,0.28077527,mg N/L,
19106,971,3/17/2016 12:30,NO2,0.025,mg N/L,
19113,971,3/17/2016 12:30,NH4,0.157853008,mg N/L,
19101,971,3/17/2016 12:30,SO4,0.174,mg S/L,
19102,971,3/17/2016 12:30,pH as H+,1.731655545,mol/L,
19103,971,3/17/2016 12:30,pH,5.65,standard units,
19104,971,3/17/2016 12:30,Precip,0.790000025,in,
19108,971,3/17/2016 12:30,Na,0.053,mg/L,
19110,971,3/17/2016 12:30,BktVol,1380,mL,
19111,971,3/17/2016 12:30,Ca,0.069,mg/L,
19114,971,3/17/2016 12:30,Duration,6,days,
19115,971,3/17/2016 12:30,K,0.014,mg/L,
19116,971,3/17/2016 12:30,Mg,0.013,mg/L,
19117,971,3/17/2016 12:30,SpCond,0.9,us/cm,
19105,971,3/17/2016 12:30,PO4,0.958549223,ug P/L,
19107,971,3/17/2016 12:30,TSP,2.164833261,ug P/L,
19118,972,3/29/2016 12:10,NO3,0.136,mg N/L,
19120,972,3/29/2016 12:10,TN,0.390900545,mg N/L,
19126,972,3/29/2016 12:10,NO2,0.025,mg N/L,
19133,972,3/29/2016 12:10,NH4,0.204258075,mg N/L,
19121,972,3/29/2016 12:10,SO4,0.134,mg S/L,
19122,972,3/29/2016 12:10,pH as H+,1.693779061,mol/L,
19123,972,3/29/2016 12:10,pH,5.44,standard units,
19124,972,3/29/2016 12:10,Precip,1.220000039,in,
19128,972,3/29/2016 12:10,Na,0.083,mg/L,
19130,972,3/29/2016 12:10,BktVol,1920,mL,
19131,972,3/29/2016 12:10,Ca,0.113,mg/L,
19134,972,3/29/2016 12:10,Duration,11.98611111,days,
19135,972,3/29/2016 12:10,K,0.028,mg/L,
19136,972,3/29/2016 12:10,Mg,0.025,mg/L,
19137,972,3/29/2016 12:10,SpCond,5.4,us/cm,
19125,972,3/29/2016 12:10,PO4,3.54120988,ug P/L,
19127,972,3/29/2016 12:10,TSP,2.057059834,ug P/L,
19138,973,4/13/2016 12:10,NO2,0.025,mg N/L,
19140,973,4/13/2016 12:10,TN,0.501410899,mg N/L,
19146,973,4/13/2016 12:10,NO3,0.218,mg N/L,
19148,973,4/13/2016 12:10,NH4,0.273883669,mg N/L,
19141,973,4/13/2016 12:10,SO4,0.215,mg S/L,
19142,973,4/13/2016 12:10,pH as H+,1.486139696,mol/L,
19143,973,4/13/2016 12:10,pH,4.42,standard units,
19144,973,4/13/2016 12:10,Precip,1.430000046,in,
19149,973,4/13/2016 12:10,Mg,0.04,mg/L,
19150,973,4/13/2016 12:10,K,0.033,mg/L,
19151,973,4/13/2016 12:10,Duration,15,days,
19152,973,4/13/2016 12:10,SpCond,9.4,us/cm,
19154,973,4/13/2016 12:10,Ca,0.111,mg/L,
19155,973,4/13/2016 12:10,BktVol,2240,mL,
19157,973,4/13/2016 12:10,Na,0.234,mg/L,
19145,973,4/13/2016 12:10,PO4,1.293022984,ug P/L,
19147,973,4/13/2016 12:10,TSP,1.841905855,ug P/L,
19161,974,5/5/2016 12:10,NO3,0.208,mg N/L,
19163,974,5/5/2016 12:10,TN,0.61774309,mg N/L,
19166,974,5/5/2016 12:10,NO2,0.025,mg N/L,
19173,974,5/5/2016 12:10,NH4,0.313811311,mg N/L,
19162,974,5/5/2016 12:10,SO4,0.165,mg S/L,
19159,974,5/5/2016 12:10,Precip,1.420000045,in,
19160,974,5/5/2016 12:10,pH,5.54,standard units,
19165,974,5/5/2016 12:10,pH as H+,1.711994501,mol/L,
19168,974,5/5/2016 12:10,Na,0.025,mg/L,
19170,974,5/5/2016 12:10,BktVol,2450,mL,
19171,974,5/5/2016 12:10,Ca,0.29,mg/L,
19174,974,5/5/2016 12:10,Duration,22,days,
19175,974,5/5/2016 12:10,K,0.016,mg/L,
19176,974,5/5/2016 12:10,SpCond,6,us/cm,
19177,974,5/5/2016 12:10,Mg,0.029,mg/L,
19158,974,5/5/2016 12:10,PO4,1.882601255,ug P/L,
19164,974,5/5/2016 12:10,TSP,1.306047054,ug P/L,
19180,975,5/10/2016 12:10,TN,0.493493461,mg N/L,
19185,975,5/10/2016 12:10,NO3,0.0995,mg N/L,
19186,975,5/10/2016 12:10,NO2,0.025,mg N/L,
19189,975,5/10/2016 12:10,NH4,0.349951315,mg N/L,
19181,975,5/10/2016 12:10,SO4,0.104,mg S/L,
19182,975,5/10/2016 12:10,pH as H+,1.757857918,mol/L,
19183,975,5/10/2016 12:10,pH,5.8,standard units,
19184,975,5/10/2016 12:10,Precip,0.480000015,in,
19188,975,5/10/2016 12:10,Na,0.025,mg/L,
19190,975,5/10/2016 12:10,BktVol,760,mL,
19191,975,5/10/2016 12:10,Ca,0.082,mg/L,
19194,975,5/10/2016 12:10,Duration,5,days,
19195,975,5/10/2016 12:10,K,0.015,mg/L,
19196,975,5/10/2016 12:10,Mg,0.005,mg/L,
19197,975,5/10/2016 12:10,SpCond,3.6,us/cm,
19178,975,5/10/2016 12:10,TSP,1.479170717,ug P/L,
19187,975,5/10/2016 12:10,PO4,1.417097539,ug P/L,
19198,976,5/23/2016 12:15,NO3,0.146,mg N/L,
19201,976,5/23/2016 12:15,TN,0.529806956,mg N/L,
19207,976,5/23/2016 12:15,NO2,0.025,mg N/L,
19217,976,5/23/2016 12:15,NH4,0.345740077,mg N/L,
19202,976,5/23/2016 12:15,SO4,0.132,mg S/L,
19203,976,5/23/2016 12:15,pH as H+,1.682688374,mol/L,
19204,976,5/23/2016 12:15,pH,5.38,standard units,
19205,976,5/23/2016 12:15,Precip,0.710000023,in,
19208,976,5/23/2016 12:15,Ca,0.111,mg/L,
19209,976,5/23/2016 12:15,Na,0.025,mg/L,
19210,976,5/23/2016 12:15,Mg,0.014,mg/L,
19211,976,5/23/2016 12:15,K,0.044,mg/L,
19212,976,5/23/2016 12:15,Duration,13.00347222,days,
19213,976,5/23/2016 12:15,SpCond,4.9,us/cm,
19215,976,5/23/2016 12:15,BktVol,1175,mL,
19199,976,5/23/2016 12:15,TSP,3.660806703,ug P/L,
19206,976,5/23/2016 12:15,PO4,1.08194253,ug P/L,
19223,977,6/6/2016 12:00,TN,0.457969922,mg N/L,
19225,977,6/6/2016 12:00,NO3,0.14,mg N/L,
19227,977,6/6/2016 12:00,NO2,0.025,mg N/L,
19237,977,6/6/2016 12:00,NH4,0.25,mg N/L,
19226,977,6/6/2016 12:00,SO4,0.133,mg S/L,
19219,977,6/6/2016 12:00,Precip,1.780000057,in,
19220,977,6/6/2016 12:00,pH,5.06,standard units,
19221,977,6/6/2016 12:00,pH as H+,1.621366483,mol/L,
19228,977,6/6/2016 12:00,Ca,0.065,mg/L,
19229,977,6/6/2016 12:00,Na,0.025,mg/L,
19230,977,6/6/2016 12:00,BktVol,2980,mL,
19232,977,6/6/2016 12:00,SpCond,6.1,us/cm,
19234,977,6/6/2016 12:00,K,0.051,mg/L,
19235,977,6/6/2016 12:00,Mg,0.011,mg/L,
19236,977,6/6/2016 12:00,Duration,13.98958333,days,
19218,977,6/6/2016 12:00,PO4,1.520206715,ug P/L,
19222,977,6/6/2016 12:00,TSP,1.721274818,ug P/L,
19239,978,6/21/2016 20:00,NO3,0.195,mg N/L,
19241,978,6/21/2016 20:00,TN,0.771394278,mg N/L,
19247,978,6/21/2016 20:00,NO2,0.025,mg N/L,
19257,978,6/21/2016 20:00,NH4,0.282153171,mg N/L,
19242,978,6/21/2016 20:00,SO4,0.219,mg S/L,
19243,978,6/21/2016 20:00,pH as H+,1.690095815,mol/L,
19244,978,6/21/2016 20:00,pH,5.42,standard units,
19245,978,6/21/2016 20:00,Precip,0.500000016,in,
19248,978,6/21/2016 20:00,Na,0.025,mg/L,
19249,978,6/21/2016 20:00,Mg,0.057,mg/L,
19250,978,6/21/2016 20:00,K,0.116,mg/L,
19251,978,6/21/2016 20:00,Duration,15.33333333,days,
19252,978,6/21/2016 20:00,SpCond,6.8,us/cm,
19254,978,6/21/2016 20:00,Ca,0.257,mg/L,
19255,978,6/21/2016 20:00,BktVol,800,mL,
19238,978,6/21/2016 20:00,TSP,3.828160206,ug P/L,
19246,978,6/21/2016 20:00,PO4,4.317609446,ug P/L,
19262,979,7/5/2016 12:00,NO3,0.154,mg N/L,
19267,979,7/5/2016 12:00,NO2,0.025,mg N/L,
19273,979,7/5/2016 12:00,NH4,0.164646256,mg N/L,
19266,979,7/5/2016 12:00,SO4,0.116,mg S/L,
19259,979,7/5/2016 12:00,Precip,0.780000025,in,
19260,979,7/5/2016 12:00,pH,5.54,standard units,
19261,979,7/5/2016 12:00,pH as H+,1.711994501,mol/L,
19268,979,7/5/2016 12:00,Ca,0.211,mg/L,
19269,979,7/5/2016 12:00,Na,0.025,mg/L,
19271,979,7/5/2016 12:00,BktVol,1455,mL,
19274,979,7/5/2016 12:00,Duration,13.66666667,days,
19275,979,7/5/2016 12:00,K,0.025,mg/L,
19276,979,7/5/2016 12:00,Mg,0.015,mg/L,
19277,979,7/5/2016 12:00,SpCond,5.7,us/cm,
19258,979,7/5/2016 12:00,PO4,6.511415525,ug P/L,
19285,980,7/11/2016 12:00,NO3,0.0988,mg N/L,
19286,980,7/11/2016 12:00,NH4,0.164646256,mg N/L,
19288,980,7/11/2016 12:00,NO2,0.0575,mg N/L,
19281,980,7/11/2016 12:00,SO4,0.11,mg S/L,
19282,980,7/11/2016 12:00,pH as H+,1.673351238,mol/L,
19283,980,7/11/2016 12:00,pH,5.33,standard units,
19284,980,7/11/2016 12:00,Precip,2.49000008,in,
19289,980,7/11/2016 12:00,Mg,0.005,mg/L,
19290,980,7/11/2016 12:00,K,0.011,mg/L,
19291,980,7/11/2016 12:00,Duration,6,days,
19292,980,7/11/2016 12:00,SpCond,7.3,us/cm,
19294,980,7/11/2016 12:00,Ca,0.11,mg/L,
19295,980,7/11/2016 12:00,BktVol,3960,mL,
19297,980,7/11/2016 12:00,Na,0.025,mg/L,
19287,980,7/11/2016 12:00,PO4,1.028394818,ug P/L,
19298,981,7/26/2016 11:00,NO3,0.119,mg N/L,
19302,981,7/26/2016 11:00,NO2,0.025,mg N/L,
19304,981,7/26/2016 11:00,TN,0.352600178,mg N/L,
19308,981,7/26/2016 11:00,NH4,0.124854659,mg N/L,
19303,981,7/26/2016 11:00,SO4,0.0884,mg S/L,
19300,981,7/26/2016 11:00,Precip,1.460000047,in,
19306,981,7/26/2016 11:00,pH as H+,1.937301775,mol/L,
19309,981,7/26/2016 11:00,Mg,0.012,mg/L,
19311,981,7/26/2016 11:00,BktVol,1530,mL,
19312,981,7/26/2016 11:00,Ca,0.19,mg/L,
19313,981,7/26/2016 11:00,Na,0.025,mg/L,
19314,981,7/26/2016 11:00,SpCond,5,us/cm,
19315,981,7/26/2016 11:00,Duration,14.95833333,days,
19316,981,7/26/2016 11:00,K,0.031,mg/L,
19299,981,7/26/2016 11:00,PO4,2.660852167,ug P/L,
19307,981,7/26/2016 11:00,TSP,4.2,ug P/L,
19319,982,8/1/2016 15:00,NO2,0.0165,mg N/L,
19320,982,8/1/2016 15:00,TN,0.329174169,mg N/L,
19326,982,8/1/2016 15:00,NO3,0.102,mg N/L,
19328,982,8/1/2016 15:00,NH4,0.20550819,mg N/L,
19321,982,8/1/2016 15:00,SO4,0.13,mg S/L,
19322,982,8/1/2016 15:00,pH as H+,1.865629318,mol/L,
19323,982,8/1/2016 15:00,pH,6.46,standard units,
19324,982,8/1/2016 15:00,Precip,1.050000018,in,
19329,982,8/1/2016 15:00,Mg,0.005,mg/L,
19330,982,8/1/2016 15:00,K,0.023,mg/L,
19331,982,8/1/2016 15:00,Duration,6.166666667,days,
19332,982,8/1/2016 15:00,SpCond,5.7,us/cm,
19334,982,8/1/2016 15:00,Ca,0.078,mg/L,
19335,982,8/1/2016 15:00,BktVol,1750,mL,
19337,982,8/1/2016 15:00,Na,0.025,mg/L,
19318,982,8/1/2016 15:00,TSP,2.122071953,ug P/L,
19325,982,8/1/2016 15:00,PO4,1.647247843,ug P/L,
19341,983,8/11/2016 12:20,NO3,0.102,mg N/L,
19342,983,8/11/2016 12:20,TN,0.265272173,mg N/L,
19346,983,8/11/2016 12:20,NO2,0.0805,mg N/L,
19355,983,8/11/2016 12:20,NH4,0.147447565,mg N/L,
19345,983,8/11/2016 12:20,SO4,0.102,mg S/L,
19338,983,8/11/2016 12:20,Precip,1.57000005,in,
19339,983,8/11/2016 12:20,pH,5.1,standard units,
19340,983,8/11/2016 12:20,pH as H+,1.62924054,mol/L,
19348,983,8/11/2016 12:20,Na,0.025,mg/L,
19349,983,8/11/2016 12:20,BktVol,2550,mL,
19350,983,8/11/2016 12:20,Ca,0.025,mg/L,
19352,983,8/11/2016 12:20,SpCond,5,us/cm,
19354,983,8/11/2016 12:20,K,0.02,mg/L,
19356,983,8/11/2016 12:20,Mg,0.005,mg/L,
19357,983,8/11/2016 12:20,Duration,9.888888889,days,
19344,983,8/11/2016 12:20,TSP,2.265203653,ug P/L,
19347,983,8/11/2016 12:20,PO4,0.5,ug P/L,
19358,984,8/17/2016 14:00,NO3,0.0845,mg N/L,
19361,984,8/17/2016 14:00,TN,0.229888392,mg N/L,
19367,984,8/17/2016 14:00,NO2,0.0805,mg N/L,
19368,984,8/17/2016 14:00,NH4,0.042,mg N/L,
19362,984,8/17/2016 14:00,SO4,0.0922,mg S/L,
19363,984,8/17/2016 14:00,pH as H+,1.648658626,mol/L,
19364,984,8/17/2016 14:00,pH,5.2,standard units,
19365,984,8/17/2016 14:00,Precip,2.460000079,in,
19369,984,8/17/2016 14:00,Na,0.025,mg/L,
19370,984,8/17/2016 14:00,Mg,0.005,mg/L,
19371,984,8/17/2016 14:00,K,0.005,mg/L,
19372,984,8/17/2016 14:00,Duration,6.069444444,days,
19373,984,8/17/2016 14:00,SpCond,5.2,us/cm,
19375,984,8/17/2016 14:00,Ca,0.059,mg/L,
19376,984,8/17/2016 14:00,BktVol,4190,mL,
19359,984,8/17/2016 14:00,TSP,1.447560923,ug P/L,
19366,984,8/17/2016 14:00,PO4,1.542317296,ug P/L,
19383,985,8/30/2016 11:00,TN,0.417459071,mg N/L,
19385,985,8/30/2016 11:00,NO3,0.176,mg N/L,
19387,985,8/30/2016 11:00,NO2,0.129,mg N/L,
19388,985,8/30/2016 11:00,NH4,0.160475557,mg N/L,
19386,985,8/30/2016 11:00,SO4,0.176,mg S/L,
19379,985,8/30/2016 11:00,Precip,0.62000002,in,
19380,985,8/30/2016 11:00,pH,5,standard units,
19381,985,8/30/2016 11:00,pH as H+,1.609437912,mol/L,
19389,985,8/30/2016 11:00,Na,0.098,mg/L,
19390,985,8/30/2016 11:00,Mg,0.017,mg/L,
19391,985,8/30/2016 11:00,K,0.023,mg/L,
19392,985,8/30/2016 11:00,Duration,12.875,days,
19393,985,8/30/2016 11:00,SpCond,10.6,us/cm,
19395,985,8/30/2016 11:00,Ca,0.197,mg/L,
19396,985,8/30/2016 11:00,BktVol,1020,mL,
19378,985,8/30/2016 11:00,PO4,0.5,ug P/L,
19382,985,8/30/2016 11:00,TSP,2.006622957,ug P/L,
19403,986,9/19/2016 14:45,TN,0.476315258,mg N/L,
19405,986,9/19/2016 14:45,NO3,0.157,mg N/L,
19407,986,9/19/2016 14:45,NO2,0.025,mg N/L,
19408,986,9/19/2016 14:45,NH4,0.316908182,mg N/L,
19406,986,9/19/2016 14:45,SO4,0.186,mg S/L,
19399,986,9/19/2016 14:45,Precip,1.330000043,in,
19400,986,9/19/2016 14:45,pH,5.43,standard units,
19401,986,9/19/2016 14:45,pH as H+,1.691939134,mol/L,
19409,986,9/19/2016 14:45,Na,0.068,mg/L,
19410,986,9/19/2016 14:45,BktVol,2126,mL,
19411,986,9/19/2016 14:45,Ca,0.192,mg/L,
19414,986,9/19/2016 14:45,Duration,20.15625,days,
19415,986,9/19/2016 14:45,K,0.015,mg/L,
19416,986,9/19/2016 14:45,Mg,0.014,mg/L,
19417,986,9/19/2016 14:45,SpCond,6,us/cm,
19398,986,9/19/2016 14:45,PO4,0.951401869,ug P/L,
19402,986,9/19/2016 14:45,TSP,0.963278673,ug P/L,
19418,987,10/20/2016 16:00,NO3,0.148,mg N/L,
19420,987,10/20/2016 16:00,TN,0.468100236,mg N/L,
19426,987,10/20/2016 16:00,NO2,0.025,mg N/L,
19433,987,10/20/2016 16:00,NH4,0.281204225,mg N/L,
19421,987,10/20/2016 16:00,SO4,0.196,mg S/L,
19422,987,10/20/2016 16:00,pH as H+,1.690095815,mol/L,
19423,987,10/20/2016 16:00,pH,5.42,standard units,
19424,987,10/20/2016 16:00,Precip,1.360000044,in,
19428,987,10/20/2016 16:00,Na,0.057,mg/L,
19430,987,10/20/2016 16:00,BktVol,1360,mL,
19431,987,10/20/2016 16:00,Ca,0.188,mg/L,
19434,987,10/20/2016 16:00,Duration,31.05208333,days,
19435,987,10/20/2016 16:00,K,0.013,mg/L,
19436,987,10/20/2016 16:00,Mg,0.011,mg/L,
19437,987,10/20/2016 16:00,SpCond,5.6,us/cm,
19425,987,10/20/2016 16:00,PO4,1.376280794,ug P/L,
19427,987,10/20/2016 16:00,TSP,2.634618842,ug P/L,
19438,988,10/24/2016 15:20,NO3,0.0942,mg N/L,
19441,988,10/24/2016 15:20,TN,0.182016247,mg N/L,
19447,988,10/24/2016 15:20,NO2,0.025,mg N/L,
19448,988,10/24/2016 15:20,NH4,0.078166313,mg N/L,
19442,988,10/24/2016 15:20,SO4,0.0648,mg S/L,
19443,988,10/24/2016 15:20,pH as H+,1.686398954,mol/L,
19444,988,10/24/2016 15:20,pH,5.4,standard units,
19445,988,10/24/2016 15:20,Precip,1.060000034,in,
19449,988,10/24/2016 15:20,Na,0.025,mg/L,
19450,988,10/24/2016 15:20,BktVol,2246,mL,
19451,988,10/24/2016 15:20,Ca,0.025,mg/L,
19454,988,10/24/2016 15:20,Duration,3.972222222,days,
19455,988,10/24/2016 15:20,K,0.005,mg/L,
19456,988,10/24/2016 15:20,Mg,0.005,mg/L,
19457,988,10/24/2016 15:20,SpCond,3.9,us/cm,
19439,988,10/24/2016 15:20,TSP,1.107347928,ug P/L,
19446,988,10/24/2016 15:20,PO4,0.5,ug P/L,
19458,989,11/7/2016 18:30,NO3,0.12,mg N/L,
19460,989,11/7/2016 18:30,TN,0.177638373,mg N/L,
19466,989,11/7/2016 18:30,NO2,0.025,mg N/L,
19473,989,11/7/2016 18:30,NH4,0.096735854,mg N/L,
19461,989,11/7/2016 18:30,SO4,0.0523,mg S/L,
19462,989,11/7/2016 18:30,pH as H+,1.635105659,mol/L,
19463,989,11/7/2016 18:30,pH,5.13,standard units,
19464,989,11/7/2016 18:30,Precip,2.140000068,in,
19468,989,11/7/2016 18:30,Na,0.025,mg/L,
19470,989,11/7/2016 18:30,BktVol,3600,mL,
19471,989,11/7/2016 18:30,Ca,0.055,mg/L,
19474,989,11/7/2016 18:30,Duration,14.09027778,days,
19475,989,11/7/2016 18:30,K,0.005,mg/L,
19476,989,11/7/2016 18:30,Mg,0.005,mg/L,
19477,989,11/7/2016 18:30,SpCond,4.9,us/cm,
19465,989,11/7/2016 18:30,PO4,0.5,ug P/L,
19467,989,11/7/2016 18:30,TSP,0.5,ug P/L,
19478,990,11/21/2016 19:00,NO3,0.0887,mg N/L,
19480,990,11/21/2016 19:00,TN,0.185234349,mg N/L,
19486,990,11/21/2016 19:00,NO2,0.025,mg N/L,
19493,990,11/21/2016 19:00,NH4,0.058203441,mg N/L,
19481,990,11/21/2016 19:00,SO4,0.0621,mg S/L,
19482,990,11/21/2016 19:00,pH as H+,1.678963975,mol/L,
19483,990,11/21/2016 19:00,pH,5.36,standard units,
19484,990,11/21/2016 19:00,Precip,1.720000055,in,
19488,990,11/21/2016 19:00,Na,0.025,mg/L,
19490,990,11/21/2016 19:00,BktVol,2745,mL,
19491,990,11/21/2016 19:00,Ca,0.025,mg/L,
19494,990,11/21/2016 19:00,Duration,14.02083333,days,
19495,990,11/21/2016 19:00,K,0.005,mg/L,
19496,990,11/21/2016 19:00,Mg,0.005,mg/L,
19497,990,11/21/2016 19:00,SpCond,4.1,us/cm,
19485,990,11/21/2016 19:00,PO4,0.5,ug P/L,
19487,990,11/21/2016 19:00,TSP,1.56867708,ug P/L,
19498,991,12/2/2016 16:50,NO2,0.025,mg N/L,
19500,991,12/2/2016 16:50,TN,0.385414085,mg N/L,
19506,991,12/2/2016 16:50,NO3,0.208,mg N/L,
19508,991,12/2/2016 16:50,NH4,0.169583949,mg N/L,
19501,991,12/2/2016 16:50,SO4,0.179,mg S/L,
19502,991,12/2/2016 16:50,pH as H+,1.595338988,mol/L,
19503,991,12/2/2016 16:50,pH,4.93,standard units,
19504,991,12/2/2016 16:50,Precip,1.300000042,in,
19509,991,12/2/2016 16:50,Mg,0.011,mg/L,
19510,991,12/2/2016 16:50,K,0.005,mg/L,
19511,991,12/2/2016 16:50,Duration,10.90972222,days,
19512,991,12/2/2016 16:50,SpCond,8.3,us/cm,
19514,991,12/2/2016 16:50,Ca,0.109,mg/L,
19515,991,12/2/2016 16:50,BktVol,2160,mL,
19517,991,12/2/2016 16:50,Na,0.161,mg/L,
19505,991,12/2/2016 16:50,PO4,1.40068083,ug P/L,
19507,991,12/2/2016 16:50,TSP,1.085179829,ug P/L,
19521,992,12/12/2016 16:50,NO3,0.162,mg N/L,
19523,992,12/12/2016 16:50,TN,0.257008474,mg N/L,
19526,992,12/12/2016 16:50,NO2,0.025,mg N/L,
19533,992,12/12/2016 16:50,NH4,0.06636872,mg N/L,
19522,992,12/12/2016 16:50,SO4,0.0602,mg S/L,
19519,992,12/12/2016 16:50,Precip,0.61000002,in,
19520,992,12/12/2016 16:50,pH,5,standard units,
19525,992,12/12/2016 16:50,pH as H+,1.609437912,mol/L,
19528,992,12/12/2016 16:50,Na,0.025,mg/L,
19530,992,12/12/2016 16:50,BktVol,1046,mL,
19531,992,12/12/2016 16:50,Ca,0.025,mg/L,
19534,992,12/12/2016 16:50,Duration,10,days,
19535,992,12/12/2016 16:50,K,0.005,mg/L,
19536,992,12/12/2016 16:50,Mg,0.005,mg/L,
19537,992,12/12/2016 16:50,SpCond,7.3,us/cm,
19518,992,12/12/2016 16:50,PO4,2.336132484,ug P/L,
19527,992,12/12/2016 16:50,TSP,2.686019454,ug P/L,
19538,993,12/21/2016 14:30,NO3,0.206,mg N/L,
19541,993,12/21/2016 14:30,TN,0.334206669,mg N/L,
19547,993,12/21/2016 14:30,NO2,0.0544,mg N/L,
19555,993,12/21/2016 14:30,NH4,0.139150588,mg N/L,
19542,993,12/21/2016 14:30,SO4,0.291,mg S/L,
19543,993,12/21/2016 14:30,pH as H+,1.640936579,mol/L,
19544,993,12/21/2016 14:30,pH,5.16,standard units,
19545,993,12/21/2016 14:30,Precip,0.900000029,in,
19548,993,12/21/2016 14:30,Ca,0.306,mg/L,
19549,993,12/21/2016 14:30,Na,0.14,mg/L,
19550,993,12/21/2016 14:30,Mg,0.011,mg/L,
19551,993,12/21/2016 14:30,K,0.021,mg/L,
